support,itemsets
0.010987181621441652,"frozenset({'SET/5 RED RETROSPOT LID GLASS BOWLS', 'LUNCH BAG RED RETROSPOT'})"
0.010987181621441652,frozenset({'GLASS APOTHECARY BOTTLE ELIXIR'})
0.010987181621441652,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG VINTAGE ALPHABET '})"
0.010987181621441652,frozenset({'CHRISTMAS TREE STAR DECORATION'})
0.010987181621441652,"frozenset({'CHARLOTTE BAG VINTAGE ALPHABET ', 'WOODLAND CHARLOTTE BAG'})"
0.010987181621441652,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN '})"
0.010931690805171744,"frozenset({'HANGING HEART ZINC T-LIGHT HOLDER', 'JUMBO BAG RED RETROSPOT'})"
0.010931690805171744,"frozenset({'JAM MAKING SET WITH JARS', 'LUNCH BAG RED RETROSPOT'})"
0.010931690805171744,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG RED RETROSPOT'})"
0.010931690805171744,"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.010931690805171744,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG RED RETROSPOT'})"
0.010931690805171744,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.010931690805171744,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
0.010931690805171744,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG OWLS'})"
0.010931690805171744,"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY'})"
0.010931690805171744,"frozenset({'6 RIBBONS RUSTIC CHARM', 'NATURAL SLATE HEART CHALKBOARD '})"
0.010931690805171744,"frozenset({'POPCORN HOLDER', ""PAPER CHAIN KIT 50'S CHRISTMAS ""})"
0.010931690805171744,"frozenset({'PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN WOODLAND ANIMALS'})"
0.010931690805171744,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN VINTAGE PAISLEY '})"
0.010931690805171744,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG VINTAGE LEAF'})"
0.010931690805171744,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SPACEBOY DESIGN'})"
0.010931690805171744,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'REGENCY CAKESTAND 3 TIER'})"
0.010931690805171744,"frozenset({'REGENCY MILK JUG PINK ', 'REGENCY SUGAR BOWL GREEN'})"
0.010931690805171744,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})"
0.010931690805171744,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG SPACEBOY DESIGN'})"
0.010931690805171744,"frozenset({'JUMBO BAG TOYS ', 'JUMBO STORAGE BAG SUKI', 'DOTCOM POSTAGE'})"
0.010931690805171744,frozenset({'ENAMEL WASH BOWL CREAM'})
0.010931690805171744,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG STRAWBERRY'})"
0.010931690805171744,"frozenset({'SMALL MARSHMALLOWS PINK BOWL', 'SMALL CHOCOLATES PINK BOWL'})"
0.010931690805171744,"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY TEA PLATE GREEN '})"
0.010876199988901837,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})"
0.010876199988901837,"frozenset({'DOTCOM POSTAGE', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'RECYCLING BAG RETROSPOT '})"
0.010876199988901837,"frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN', 'SET OF 4 PANTRY JELLY MOULDS'})"
0.010876199988901837,frozenset({'AIRLINE BAG VINTAGE JET SET RED'})
0.010876199988901837,"frozenset({'SMALL HEART MEASURING SPOONS', 'JUMBO BAG RED RETROSPOT'})"
0.010876199988901837,frozenset({'DOORMAT UNION JACK GUNS AND ROSES'})
0.010876199988901837,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010876199988901837,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'RECYCLING BAG RETROSPOT '})"
0.010876199988901837,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
0.010876199988901837,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'STRAWBERRY CERAMIC TRINKET BOX'})"
0.010876199988901837,"frozenset({'JUMBO STORAGE BAG SUKI', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.010876199988901837,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010876199988901837,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN '})"
0.010876199988901837,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.010876199988901837,frozenset({'TOOTHPASTE TUBE PEN'})
0.010876199988901837,"frozenset({'DOTCOM POSTAGE', 'HANGING HEART ZINC T-LIGHT HOLDER'})"
0.010876199988901837,"frozenset({'JAM MAKING SET PRINTED', 'RECYCLING BAG RETROSPOT '})"
0.010876199988901837,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.010820709172631929,frozenset({'HEADS AND TAILS SPORTING FUN'})
0.010820709172631929,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})"
0.010820709172631929,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'JUMBO BAG PINK POLKADOT'})"
0.010820709172631929,"frozenset({'HAND WARMER RED LOVE HEART', 'HAND WARMER SCOTTY DOG DESIGN'})"
0.010820709172631929,"frozenset({'SCOTTIE DOG HOT WATER BOTTLE', 'HOT WATER BOTTLE KEEP CALM'})"
0.010820709172631929,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG RED RETROSPOT'})"
0.010820709172631929,"frozenset({'SET OF 4 PANTRY JELLY MOULDS', 'LUNCH BAG RED RETROSPOT'})"
0.010820709172631929,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'RED TOADSTOOL LED NIGHT LIGHT'})"
0.010820709172631929,"frozenset({'JAM MAKING SET PRINTED', 'VINTAGE SNAP CARDS'})"
0.010820709172631929,frozenset({'BELLE JARDINIERE CUSHION COVER'})
0.010820709172631929,"frozenset({'DOTCOM POSTAGE', 'REGENCY CAKESTAND 3 TIER'})"
0.010820709172631929,frozenset({'ANTIQUE ALL GLASS CANDLESTICK'})
0.010820709172631929,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'RED TOADSTOOL LED NIGHT LIGHT'})"
0.010820709172631929,"frozenset({'CHARLOTTE BAG VINTAGE ALPHABET ', 'CHARLOTTE BAG PINK POLKADOT'})"
0.010820709172631929,"frozenset({'POPCORN HOLDER', 'JUMBO BAG RED RETROSPOT'})"
0.010820709172631929,frozenset({'CHILDRENS CUTLERY DOLLY GIRL '})
0.010820709172631929,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})"
0.010820709172631929,"frozenset({'RED RETROSPOT SHOPPER BAG', 'STRAWBERRY SHOPPER BAG'})"
0.010820709172631929,"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.010820709172631929,"frozenset({'60 TEATIME FAIRY CAKE CASES', 'JUMBO BAG RED RETROSPOT'})"
0.010820709172631929,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES', 'WOODLAND CHARLOTTE BAG'})"
0.010820709172631929,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010820709172631929,"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})"
0.010820709172631929,"frozenset({'JAM MAKING SET WITH JARS', 'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.010765218356362021,frozenset({'SET/6 PURPLE BUTTERFLY T-LIGHTS'})
0.010765218356362021,"frozenset({'PARTY BUNTING', 'WOODEN PICTURE FRAME WHITE FINISH'})"
0.010765218356362021,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG VINTAGE LEAF'})"
0.010765218356362021,frozenset({'VINTAGE KID DOLLY CARD '})
0.010765218356362021,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'ROSES REGENCY TEACUP AND SAUCER '})"
0.010765218356362021,"frozenset({'SCOTTIE DOG HOT WATER BOTTLE', 'HOT WATER BOTTLE TEA AND SYMPATHY'})"
0.010765218356362021,"frozenset({'RECYCLING BAG RETROSPOT ', 'JUMBO BAG OWLS'})"
0.010765218356362021,"frozenset({'PAPER BUNTING RETROSPOT', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
0.010765218356362021,"frozenset({'SET OF 6 TEA TIME BAKING CASES', 'SET OF 12 MINI LOAF BAKING CASES'})"
0.010765218356362021,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN '})"
0.010765218356362021,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
0.010765218356362021,"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG'})"
0.010765218356362021,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'SUKI  SHOULDER BAG'})"
0.010765218356362021,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'SKULL SHOULDER BAG'})"
0.010765218356362021,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'PARTY BUNTING'})"
0.010765218356362021,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'SET OF 3 BUTTERFLY COOKIE CUTTERS'})"
0.010765218356362021,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
0.010765218356362021,frozenset({'ROUND CAKE TIN VINTAGE GREEN'})
0.010765218356362021,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG OWLS'})"
0.010765218356362021,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG APPLES DESIGN', 'WOODLAND CHARLOTTE BAG'})"
0.010709727540092116,"frozenset({'HERB MARKER THYME', 'HERB MARKER BASIL', 'HERB MARKER ROSEMARY'})"
0.010709727540092116,"frozenset({'DOTCOM POSTAGE', 'RED SPOTTY BISCUIT TIN'})"
0.010709727540092116,frozenset({'PACK OF 12 SPACEBOY TISSUES'})
0.010709727540092116,"frozenset({'6 RIBBONS RUSTIC CHARM', 'JAM MAKING SET WITH JARS'})"
0.010709727540092116,frozenset({'PACK OF 12 PINK PAISLEY TISSUES '})
0.010709727540092116,frozenset({'BOX OF 6 CHRISTMAS CAKE DECORATIONS'})
0.010709727540092116,frozenset({'PACK OF SIX LED TEA LIGHTS'})
0.010709727540092116,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG SPACEBOY DESIGN'})"
0.010709727540092116,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'REGENCY CAKESTAND 3 TIER'})"
0.010709727540092116,"frozenset({'JAM MAKING SET WITH JARS', 'PARTY BUNTING'})"
0.010709727540092116,frozenset({'6 RIBBONS ELEGANT CHRISTMAS '})
0.010709727540092116,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG STRAWBERRY'})"
0.010709727540092116,"frozenset({'LUNCH BAG VINTAGE DOILY ', 'LUNCH BAG PINK POLKADOT'})"
0.010709727540092116,"frozenset({'SCANDINAVIAN REDS RIBBONS', '6 RIBBONS RUSTIC CHARM'})"
0.010709727540092116,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'VICTORIAN GLASS HANGING T-LIGHT'})"
0.010709727540092116,"frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB', 'RED SPOT CERAMIC DRAWER KNOB'})"
0.010709727540092116,"frozenset({'JUMBO STORAGE BAG SUKI', 'ROSES REGENCY TEACUP AND SAUCER '})"
0.010709727540092116,"frozenset({'LUNCH BAG APPLE DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})"
0.010709727540092116,"frozenset({'SMALL POPCORN HOLDER', 'JUMBO BAG RED RETROSPOT'})"
0.010709727540092116,"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT'})"
0.010709727540092116,"frozenset({'DOTCOM POSTAGE', 'JAM MAKING SET PRINTED', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.010709727540092116,"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG'})"
0.010709727540092116,"frozenset({'LUNCH BAG  BLACK SKULL.', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.010709727540092116,"frozenset({'SKULL LUNCH BOX WITH CUTLERY ', 'STRAWBERRY LUNCH BOX WITH CUTLERY'})"
0.010709727540092116,"frozenset({'SKULL SHOULDER BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010709727540092116,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO STORAGE BAG SKULLS'})"
0.010709727540092116,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'SMALL GLASS HEART TRINKET POT'})"
0.010709727540092116,"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
0.010709727540092116,frozenset({'SILVER STARS TABLE DECORATION'})
0.010709727540092116,"frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB', 'BLUE SPOT CERAMIC DRAWER KNOB'})"
0.010709727540092116,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})"
0.010654236723822208,"frozenset({'LUNCH BAG RED RETROSPOT', 'HEART OF WICKER SMALL'})"
0.010654236723822208,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT'})"
0.010654236723822208,"frozenset({'HAND WARMER OWL DESIGN', ""PAPER CHAIN KIT 50'S CHRISTMAS ""})"
0.010654236723822208,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG ALPHABET'})"
0.010654236723822208,frozenset({'SET OF 6 T-LIGHTS SANTA'})
0.010654236723822208,"frozenset({'SET OF 60 I LOVE LONDON CAKE CASES ', 'SET OF 60 PANTRY DESIGN CAKE CASES '})"
0.010654236723822208,frozenset({'PANTRY PASTRY BRUSH'})
0.010654236723822208,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'RECYCLING BAG RETROSPOT ', 'JUMBO BAG RED RETROSPOT'})"
0.010654236723822208,"frozenset({'JUMBO BAG CHARLIE AND LOLA TOYS', 'JUMBO BAG RED RETROSPOT'})"
0.010654236723822208,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.010654236723822208,"frozenset({'RECIPE BOX RETROSPOT ', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.010654236723822208,"frozenset({'DOTCOM POSTAGE', 'ASSORTED COLOURS SILK FAN'})"
0.010654236723822208,"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG CHARLIE AND LOLA TOYS'})"
0.010654236723822208,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'CHARLOTTE BAG SUKI DESIGN'})"
0.010654236723822208,"frozenset({'DOTCOM POSTAGE', 'LUNCH BOX I LOVE LONDON'})"
0.010654236723822208,frozenset({'BOTTLE BAG RETROSPOT '})
0.010654236723822208,frozenset({'DOORMAT MULTICOLOUR STRIPE'})
0.010654236723822208,"frozenset({'JUMBO STORAGE BAG SUKI', 'RED RETROSPOT SHOPPER BAG'})"
0.010654236723822208,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT'})"
0.010654236723822208,frozenset({'3 DRAWER ANTIQUE WHITE WOOD CABINET'})
0.010654236723822208,"frozenset({'JAM MAKING SET PRINTED', 'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.010654236723822208,"frozenset({'JUMBO BAG TOYS ', 'DOTCOM POSTAGE', 'JUMBO BAG WOODLAND ANIMALS'})"
0.010654236723822208,frozenset({'6 ROCKET BALLOONS '})
0.010654236723822208,"frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL', 'CHRISTMAS CRAFT WHITE FAIRY '})"
0.0105987459075523,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG ALPHABET DESIGN'})"
0.0105987459075523,"frozenset({'REGENCY CAKESTAND 3 TIER', '60 TEATIME FAIRY CAKE CASES'})"
0.0105987459075523,frozenset({'GLITTER HANGING BUTTERFLY STRING'})
0.0105987459075523,"frozenset({'LUNCH BAG VINTAGE DOILY ', 'LUNCH BAG SPACEBOY DESIGN '})"
0.0105987459075523,frozenset({'DOORMAT AIRMAIL '})
0.0105987459075523,frozenset({'ROUND CONTAINER SET OF 5 RETROSPOT'})
0.0105987459075523,"frozenset({'SPACEBOY LUNCH BOX ', 'DOTCOM POSTAGE'})"
0.0105987459075523,"frozenset({'LUNCH BAG PINK POLKADOT', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.0105987459075523,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG PINK POLKADOT'})"
0.0105987459075523,"frozenset({'VINTAGE SNAP CARDS', ""PAPER CHAIN KIT 50'S CHRISTMAS ""})"
0.0105987459075523,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'CHARLOTTE BAG SUKI DESIGN'})"
0.0105987459075523,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.0105987459075523,"frozenset({'REGENCY MILK JUG PINK ', 'REGENCY TEAPOT ROSES '})"
0.0105987459075523,frozenset({'SMALL RED RETROSPOT WINDMILL'})
0.0105987459075523,"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO STORAGE BAG SKULLS'})"
0.0105987459075523,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
0.0105987459075523,"frozenset({'JUMBO BAG APPLES', 'RED RETROSPOT CHARLOTTE BAG'})"
0.0105987459075523,frozenset({'SET OF 2 WOODEN MARKET CRATES'})
0.0105987459075523,"frozenset({'LUNCH BOX I LOVE LONDON', 'JUMBO BAG RED RETROSPOT'})"
0.0105987459075523,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED RETROSPOT', 'STRAWBERRY CHARLOTTE BAG'})"
0.0105987459075523,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.0105987459075523,"frozenset({'DOTCOM POSTAGE', 'RECYCLING BAG RETROSPOT ', 'JUMBO BAG PINK POLKADOT'})"
0.0105987459075523,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT', 'HERB MARKER THYME'})"
0.0105987459075523,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'PARTY BUNTING'})"
0.0105987459075523,"frozenset({'SKULL SHOULDER BAG', 'DOTCOM POSTAGE', 'SUKI  SHOULDER BAG'})"
0.0105987459075523,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG ALPHABET DESIGN'})"
0.0105987459075523,"frozenset({'JUMBO BAG VINTAGE DOILY ', 'JUMBO STORAGE BAG SUKI'})"
0.010543255091282393,"frozenset({'JUMBO BAG PINK POLKADOT', 'WOODEN PICTURE FRAME WHITE FINISH'})"
0.010543255091282393,frozenset({'VINTAGE BILLBOARD LOVE/HATE MUG'})
0.010543255091282393,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN '})"
0.010543255091282393,frozenset({'UNION JACK FLAG LUGGAGE TAG'})
0.010543255091282393,frozenset({'6 RIBBONS SHIMMERING PINKS '})
0.010543255091282393,"frozenset({""BOX OF 6 MINI 50'S CRACKERS"", ""PAPER CHAIN KIT 50'S CHRISTMAS ""})"
0.010543255091282393,"frozenset({'SKULL SHOULDER BAG', 'WOODLAND CHARLOTTE BAG'})"
0.010543255091282393,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS ', 'LUNCH BAG RED RETROSPOT'})"
0.010543255091282393,"frozenset({'JUMBO BAG APPLES', 'RECYCLING BAG RETROSPOT '})"
0.010543255091282393,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG OWLS'})"
0.010543255091282393,"frozenset({'JUMBO BAG OWLS', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.010543255091282393,"frozenset({'SUKI  SHOULDER BAG', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.010543255091282393,"frozenset({'HAND WARMER RED LOVE HEART', 'HAND WARMER UNION JACK'})"
0.010543255091282393,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'LUNCH BAG CARS BLUE'})"
0.010543255091282393,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'SUKI  SHOULDER BAG'})"
0.010543255091282393,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'PACK OF 60 MUSHROOM CAKE CASES'})"
0.010543255091282393,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
0.010543255091282393,"frozenset({'REGENCY CAKESTAND 3 TIER', 'HEART OF WICKER SMALL'})"
0.010543255091282393,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN ', 'JUMBO BAG RED RETROSPOT'})"
0.010543255091282393,"frozenset({'REGENCY SUGAR BOWL GREEN', 'REGENCY TEAPOT ROSES '})"
0.010543255091282393,"frozenset({'PINK FAIRY CAKE CHILDRENS APRON', 'CHILDRENS APRON SPACEBOY DESIGN'})"
0.010543255091282393,"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG APPLES DESIGN'})"
0.010543255091282393,frozenset({'DOORMAT BLACK FLOCK '})
0.010543255091282393,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODLAND CHARLOTTE BAG'})"
0.010543255091282393,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.010487764275012485,frozenset({'TREASURE TIN BUFFALO BILL '})
0.010487764275012485,"frozenset({""CHILDREN'S SPACEBOY MUG""})"
0.010487764275012485,"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT'})"
0.010487764275012485,"frozenset({'SPOTTY BUNTING', 'LUNCH BAG SUKI DESIGN '})"
0.010487764275012485,"frozenset({'6 RIBBONS RUSTIC CHARM', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
0.010487764275012485,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO BAG PINK POLKADOT'})"
0.010487764275012485,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010487764275012485,frozenset({'TRAVEL CARD WALLET SKULLS'})
0.010487764275012485,frozenset({'COFFEE MUG APPLES DESIGN'})
0.010487764275012485,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 CAKE CASES DOLLY GIRL DESIGN'})"
0.010487764275012485,"frozenset({'JAM MAKING SET PRINTED', 'JAM MAKING SET WITH JARS', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
0.010487764275012485,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG RED RETROSPOT'})"
0.010487764275012485,"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG SPACEBOY DESIGN'})"
0.010487764275012485,"frozenset({'LUNCH BAG WOODLAND', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.010487764275012485,"frozenset({'JAM JAR WITH PINK LID', 'JAM JAR WITH GREEN LID'})"
0.010487764275012485,"frozenset({'SET OF 3 WOODEN STOCKING DECORATION', 'SET OF 3 WOODEN SLEIGH DECORATIONS'})"
0.010487764275012485,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
0.010487764275012485,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SKULLS'})"
0.010487764275012485,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA ', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.010487764275012485,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'CLOTHES PEGS RETROSPOT PACK 24 '})"
0.010487764275012485,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER MINT', 'HERB MARKER PARSLEY'})"
0.010487764275012485,"frozenset({'6 RIBBONS RUSTIC CHARM', 'PARTY BUNTING'})"
0.010487764275012485,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT'})"
0.010487764275012485,"frozenset({'DOORMAT RED RETROSPOT', 'JUMBO BAG RED RETROSPOT'})"
0.010487764275012485,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'SUKI  SHOULDER BAG'})"
0.010487764275012485,"frozenset({'JUMBO BAG APPLES', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
0.010487764275012485,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'SMALL WHITE HEART OF WICKER'})"
